chart_week,list_position,track_id,score,chart_year,chart_month,track_name,duration_ms,release_date,album_type,explicit,artist_id,artist_name,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,distance_to_mean
2011-08-20,7,5cCAZS9VhLGEDV4NCfieeg,72,2011,8,I Wanna Go,210266,2011-03-28,album,False,26dSoYclwsYLMAKD3tpOr4,Britney Spears,83.0,15345716.0,0.696,0.546,5.0,-6.55,1.0,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,4.0,pop,9.418042078050107
2006-05-13,7,0k6HUzaRHpQ3eEWr1C7Esh,72,2006,5,Ms. New Booty,252653,2005-01-01,single,True,3EtuDyQhDQYISGg1DU5qZj,Mr. Collipark,49.0,3103.0,0.64,0.62,1.0,-5.931,1.0,0.416,0.016,0.0,0.0831,0.609,129.37,5.0,rap/hip-hop,9.503381274212051
2016-02-13,7,1LoriJC05IrHIDwj3q0KC1,72,2016,2,Hands To Myself,200680,2015-10-09,album,False,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82.0,50913198.0,0.811,0.507,5.0,-7.161,0.0,0.117,0.0146,2.14e-06,0.342,0.438,111.016,4.0,pop,9.614572311924082
2008-10-18,7,0j0n5CUS1g3QSwDWg8r5qq,72,2008,10,Keeps Gettin' Better,181946,2008-11-12,compilation,False,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,79.0,8514927.0,0.645,0.697,5.0,-4.733,0.0,0.0285,0.0739,0.000842,0.575,0.25,130.001,4.0,pop,9.65124151604931
2016-03-12,7,40YcuQysJ0KlGQTeGUosTC,72,2016,3,"Me, Myself & I",251466,2015-12-04,album,True,02kJSzxNuaWGqwubyUba0Z,G-Eazy,78.0,5471164.0,0.756,0.674,0.0,-6.518,0.0,0.0959,0.0184,0.0,0.158,0.389,111.995,4.0,pop,9.743479673981119
2016-07-02,7,4pAl7FkDMNBsjykPXo91B3,72,2016,7,Needed Me,191600,2016-01-28,album,True,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,92.0,63115308.0,0.697,0.315,5.0,-8.091,0.0,0.234,0.11,0.0,0.0825,0.298,110.872,4.0,pop,9.84251355125525
2009-05-30,7,5jzX4dWVQeBTtfBaXnMRt5,72,2009,5,DONTTRUSTME,192573,2008-07-07,album,True,0FWzNDaEu9jdgcYTbcOa4F,3OH!3,64.0,1004886.0,0.791,0.713,5.0,-3.742,0.0,0.254,0.0163,0.0,0.189,0.514,130.012,4.0,pop,9.912866673380824
2023-09-23,7,3IX0yuEVvDbnqUwMBB3ouC,72,2023,9,bad idea right?,184783,2023-09-08,album,True,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,89.0,40418543.0,0.631,0.881,9.0,-3.545,1.0,0.0995,0.00177,4.5e-06,0.0639,0.808,129.981,4.0,pop,10.891748094029586
2009-11-07,7,6wOYnPq1hPihRepcDClPUw,72,2009,11,Meet Me Halfway,284373,2009-01-01,album,False,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,82.0,8457193.0,0.798,0.629,11.0,-6.857,0.0,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,4.0,pop,11.409186735796048
2022-11-05,7,0heeNYlwOGuUSe7TgUD27B,72,2022,11,Question...?,210556,2022-10-21,album,True,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100.0,123544806.0,0.654,0.51,7.0,-8.767,1.0,0.242,0.206,0.0,0.249,0.105,108.874,4.0,pop,12.157678143800453
2011-10-01,7,16Of7eeW44kt0a1M0nitHM,72,2011,10,You Make Me Feel... (feat. Sabi),215693,2011-08-29,album,False,2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,60.0,502838.0,0.668,0.857,7.0,-2.944,0.0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4.0,pop,12.250074884957634
2022-05-07,7,6Uj1ctrBOjOas8xZXGqKk4,72,2022,5,Woman,172626,2021-06-25,album,True,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,87.0,31537127.0,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4.0,pop,12.89398554189859
2002-12-07,7,5WavgurgGX48eZv1q1E3on,72,2002,12,Gimme the Light,228000,2022-11-11,album,True,3Isy6kedDrgPYoTS1dazA9,Sean Paul,82.0,4887772.0,0.778,0.761,2.0,-5.529,1.0,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,4.0,pop,13.62324791416538
2000-04-08,7,6dJ2mSRaKE9ctYw9qWNGWQ,72,2000,4,There You Go,202800,2000-04-04,album,False,1KCSPY1glIKqW2TotWuXOR,P!nk,82.0,17190703.0,0.822,0.847,10.0,-6.729,0.0,0.0917,0.0854,0.0,0.0452,0.668,107.908,4.0,pop,13.824622953248419
2021-12-18,7,2aJnyNu4PQxQ2lyj5boiMG,72,2021,12,I Hate U,173906,2022-12-09,album,True,7tYKF4w9nC0nq9CsPZTHyP,SZA,90.0,23627089.0,0.533,0.417,7.0,-8.665,0.0,0.148,0.514,0.0,0.114,0.376,106.534,5.0,pop,14.412930726435997
2004-11-27,7,1fLibtVj3MrNTwRZq5yUOs,72,2004,11,Let's Go (feat. Twista & Lil' Jon),222200,2004-10-26,album,True,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,58.0,1088125.0,0.748,0.767,11.0,-7.806,0.0,0.172,0.0267,0.0,0.334,0.519,133.929,4.0,other,14.843124169825721
2024-01-06,7,2uFaJJtFpPDc5Pa95XzTvg,72,2024,1,Let It Snow! Let It Snow! Let It Snow!,117146,1959-01-01,album,False,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,70.0,1748121.0,0.451,0.241,1.0,-14.014,1.0,0.0352,0.912,2.66e-06,0.175,0.698,134.009,4.0,other,15.644859686744903
2024-04-13,7,2PmMh2t7jAtN6cqFooA0Xy,72,2024,4,JOLENE,189638,2024-03-29,album,False,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87.0,38734146.0,0.567,0.812,11.0,-5.434,0.0,0.164,0.532,0.0,0.73,0.853,106.179,4.0,pop,15.882175910492961
2004-07-03,7,4MeDnO5yA2Zi6IMlVApRci,72,2004,7,Freek-A-Leek,235186,2004,album,True,4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,62.0,583242.0,0.756,0.691,2.0,-3.718,1.0,0.178,0.0744,0.0,0.364,0.632,104.999,4.0,other,16.114621028857087
2005-06-25,7,3B7i9OKRRmIsSBHEbJz58Y,72,2005,6,Grind With Me,237733,2005-05-17,album,True,6XwcepfAsPhrvwziGxhwju,Pretty Ricky,58.0,1655840.0,0.7,0.538,1.0,-5.952,1.0,0.045,0.000204,0.0,0.105,0.189,136.518,4.0,rap/hip-hop,16.333112892423387
2006-07-01,7,2Fs18NaCDuluPG1DHGw1XG,72,2006,7,Life is a Highway,276320,2006-01-01,album,False,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,70.0,3590883.0,0.582,0.952,5.0,-3.848,1.0,0.0731,0.00324,0.0,0.223,0.655,103.027,4.0,country,17.83591862604298
2019-04-27,7,3xgT3xIlFGqZjYW9QlhJWp,72,2019,4,Dancing With A Stranger (with Normani),171029,2020-10-30,album,False,2cWZOOzeOm4WmBJRnD5R7I,Normani,69.0,2780748.0,0.741,0.52,8.0,-7.513,1.0,0.0656,0.447,1.97e-06,0.222,0.347,102.998,4.0,pop,17.962516629313985
2005-06-18,7,2bmxx16hNi3W5FGzfFO9xX,72,2005,6,Switch,196653,2005-01-01,album,False,41qil2VaGbD194gaEcmmyx,Will Smith,68.0,997711.0,0.877,0.885,1.0,-4.966,1.0,0.17,0.007,0.000497,0.557,0.517,102.507,4.0,rap/hip-hop,18.54121333243122
2017-05-06,7,6uBhi9gBXWjanegOb2Phh0,72,2017,5,Stay,210090,2017-02-23,single,False,2qxJFvFYMEDqd7ui6kSAcq,Zedd,76.0,5968267.0,0.69,0.622,5.0,-5.025,0.0,0.0622,0.253,0.0,0.116,0.544,102.04,4.0,other,18.657827577401463
